retyr,popID,forecast,model,age,obs
2009,Bowron,7759.792366,RickerPDO,all,4958.772679
2009,Bowron,9154.40558,RickerPi,all,4958.772679
2009,Bowron,3944.502458,RickerPink,all,4958.772679
2009,Bowron,4117.243682,RickerSalmon_Total,all,4958.772679
2009,Bowron,6967.151422,RickerSockeye,all,4958.772679
2009,Bowron,2424.517969,LLY,4,1876.292365
2009,Bowron,4561.818993,R1C,4,1876.292365
2009,Bowron,5182.818027,R2C,4,1876.292365
2009,Bowron,19974.77018,RAC,4,1876.292365
2009,Bowron,32396.12517,TSA,4,1876.292365
2009,Bowron,1606.869323,RS1,4,1876.292365
2009,Bowron,12519.03028,RS2,4,1876.292365
2009,Bowron,8557.647607,RSC,4,1876.292365
2009,Bowron,8563.753964,MRS,4,1876.292365
2009,Bowron,2860.955563,RS4yr,4,1876.292365
2009,Bowron,7530.631695,RS8yr,4,1876.292365
2009,Bowron,6615.367925,LarkinBasic,4,1876.292365
2009,Bowron,4878.561184,LarkinBasicCycAge,4,1876.292365
2009,Bowron,9942.566324,PowerBasic,4,1876.292365
2009,Bowron,7205.418586,PowerBasicCycAge,4,1876.292365
2009,Bowron,6094.1121,PowerChum,4,1876.292365
2009,Bowron,4640.031216,PowerPink,4,1876.292365
2009,Bowron,4806.425682,PowerSalmon_Total,4,1876.292365
2009,Bowron,8418.14229,PowerSockeye,4,1876.292365
2009,Bowron,6246.425532,RickerBasic,4,1876.292365
2009,Bowron,3958.47345,RickerChum,4,1876.292365
2009,Bowron,4496.781031,RickerCyc,4,1876.292365
2009,Bowron,6633.648101,RickerEi,4,1876.292365
2009,Bowron,6635.088415,RickerFRDMean,4,1876.292365
2009,Bowron,6512.732669,RickerFRDpeak,4,1876.292365
2009,Bowron,7803.694831,RickerGOA.SST.Ann,4,1876.292365
2009,Bowron,7948.550608,RickerGOA.SST.Sum,4,1876.292365
2009,Bowron,7649.860404,RickerGOA.SST.Win,4,1876.292365
2009,Bowron,5634.401926,RickerNPGO.Ann,4,1876.292365
2009,Bowron,4792.243823,RickerNPGO.Sum,4,1876.292365
2009,Bowron,7110.825175,RickerNPGO.Win,4,1876.292365
2009,Bowron,6594.685078,RickerPDO,4,1876.292365
2009,Bowron,7771.545012,RickerPi,4,1876.292365
2009,Bowron,3101.758313,RickerPink,4,1876.292365
2009,Bowron,3239.646122,RickerSalmon_Total,4,1876.292365
2009,Bowron,5910.865408,RickerSockeye,4,1876.292365
2009,Bowron,6.73E+02,LLY,5,3082.480314
2009,Bowron,1267.181007,R1C,5,3082.480314
2009,Bowron,1439.681973,R2C,5,3082.480314
2009,Bowron,5548.586964,RAC,5,3082.480314
2009,Bowron,8998.988034,TSA,5,3082.480314
2009,Bowron,6.57E+02,RS1,5,3082.480314
2009,Bowron,9.02E+02,RS2,5,3082.480314
2009,Bowron,1361.049692,RSC,5,3082.480314
2009,Bowron,1280.803665,MRS,5,3082.480314
2009,Bowron,1221.846855,RS4yr,5,3082.480314
2009,Bowron,1193.727875,RS8yr,5,3082.480314
2009,Bowron,3.03E+02,LarkinBasic,5,3082.480314
2009,Bowron,1043.198271,LarkinBasicCycAge,5,3082.480314
2009,Bowron,5.30E+02,PowerBasic,5,3082.480314
2009,Bowron,2101.663712,PowerBasicCycAge,5,3082.480314
2009,Bowron,3.39E+02,PowerChum,5,3082.480314
2009,Bowron,5.17E+02,PowerPink,5,3082.480314
2009,Bowron,5.27E+02,PowerSalmon_Total,5,3082.480314
2009,Bowron,5.85E+02,PowerSockeye,5,3082.480314
2009,Bowron,3.16E+02,RickerBasic,5,3082.480314
2009,Bowron,1.43E+02,RickerChum,5,3082.480314
2009,Bowron,1067.015434,RickerCyc,5,3082.480314
2009,Bowron,2.86E+02,RickerEi,5,3082.480314
2009,Bowron,3.00E+02,RickerFRDMean,5,3082.480314
2009,Bowron,3.64E+02,RickerFRDpeak,5,3082.480314
2009,Bowron,3.53E+02,RickerGOA.SST.Ann,5,3082.480314
2009,Bowron,3.81E+02,RickerGOA.SST.Sum,5,3082.480314
2009,Bowron,3.39E+02,RickerGOA.SST.Win,5,3082.480314
2009,Bowron,3.40E+02,RickerNPGO.Ann,5,3082.480314
2009,Bowron,3.32E+02,RickerNPGO.Sum,5,3082.480314
2009,Bowron,4.53E+02,RickerNPGO.Win,5,3082.480314
2009,Bowron,3.10E+02,RickerPDO,5,3082.480314
2009,Bowron,2.94E+02,RickerPi,5,3082.480314
2009,Bowron,2.31E+02,RickerPink,5,3082.480314
2009,Bowron,2.37E+02,RickerSalmon_Total,5,3082.480314
2009,Bowron,3.20E+02,RickerSockeye,5,3082.480314
2009,Bowron,1872.572321,sibling5,5,3082.480314
2020,Raft,1672,LLY,all,2831.460674
2020,Raft,22089,R1C,all,2831.460674
2020,Raft,20729.5,R2C,all,2831.460674
2020,Raft,52486.5,RAC,all,2831.460674
2020,Raft,30590.875,TSA,all,2831.460674
2020,Raft,18666.81517,RS1,all,2831.460674
2020,Raft,34767.98068,RS2,all,2831.460674
2020,Raft,51924.41817,RSC,all,2831.460674
2020,Raft,48641.4757,MRS,all,2831.460674
2020,Raft,15365.91256,RS4yr,all,2831.460674
2020,Raft,21269.34977,RS8yr,all,2831.460674
2020,Raft,31584.34674,LarkinBasic,all,2831.460674
2020,Raft,26821.78643,LarkinBasicCycAge,all,2831.460674
2020,Raft,30790.16722,PowerBasic,all,2831.460674
2020,Raft,26542.06466,PowerBasicCycAge,all,2831.460674
2020,Raft,25727.21243,PowerChum,all,2831.460674
2020,Raft,17271.90686,PowerPink,all,2831.460674
2020,Raft,17207.02584,PowerSalmon_Total,all,2831.460674
2020,Raft,18031.10705,PowerSockeye,all,2831.460674
2020,Raft,38266.59002,RickerBasic,all,2831.460674
2020,Raft,27361.92977,RickerChum,all,2831.460674
2020,Raft,33642.47102,RickerCyc,all,2831.460674
2020,Raft,38256.50956,RickerEi,all,2831.460674
2020,Raft,35972.54321,RickerFRDMean,all,2831.460674
2020,Raft,41451.65304,RickerFRDpeak,all,2831.460674
2020,Raft,31487.08339,RickerGOA.SST.Ann,all,2831.460674
2020,Raft,36240.15372,RickerGOA.SST.Sum,all,2831.460674
2020,Raft,35540.19502,RickerGOA.SST.Win,all,2831.460674
2020,Raft,33889.95112,RickerNPGO.Ann,all,2831.460674
2020,Raft,37245.51579,RickerNPGO.Sum,all,2831.460674
2020,Raft,38725.84194,RickerNPGO.Win,all,2831.460674
2020,Raft,31308.25574,RickerPDO,all,2831.460674
2020,Raft,22980.87851,RickerPi,all,2831.460674
2020,Raft,14926.42117,RickerPink,all,2831.460674
2020,Raft,5401.45424,RickerSalmon_Total,all,2831.460674
2020,Raft,27249.31495,RickerSockeye,all,2831.460674
2020,Raft,1480.065811,LLY,4,2292.134831
2020,Raft,19553.33356,R1C,4,2292.134831
2020,Raft,18349.89488,R2C,4,2292.134831
2020,Raft,46461.40802,RAC,4,2292.134831
2020,Raft,27079.25133,TSA,4,2292.134831
2020,Raft,17325.33359,RS1,4,2292.134831
2020,Raft,33233.39207,RS2,4,2292.134831
2020,Raft,38188.05209,RSC,4,2292.134831
2020,Raft,37222.83158,MRS,4,2292.134831
2020,Raft,9931.227425,RS4yr,4,2292.134831
2020,Raft,16413.80507,RS8yr,4,2292.134831
2020,Raft,12123.69489,LarkinBasic,4,2292.134831
2020,Raft,15686.14469,LarkinBasicCycAge,4,2292.134831
2020,Raft,13305.22725,PowerBasic,4,2292.134831
2020,Raft,17905.77257,PowerBasicCycAge,4,2292.134831
2020,Raft,11995.86367,PowerChum,4,2292.134831
2020,Raft,6803.433392,PowerPink,4,2292.134831
2020,Raft,7203.862396,PowerSalmon_Total,4,2292.134831
2020,Raft,8450.25708,PowerSockeye,4,2292.134831
2020,Raft,17191.55302,RickerBasic,4,2292.134831
2020,Raft,9392.963927,RickerChum,4,2292.134831
2020,Raft,28338.2142,RickerCyc,4,2292.134831
2020,Raft,14848.67801,RickerEi,4,2292.134831
2020,Raft,16272.70734,RickerFRDMean,4,2292.134831
2020,Raft,19956.09567,RickerFRDpeak,4,2292.134831
2020,Raft,13402.57072,RickerGOA.SST.Ann,4,2292.134831
2020,Raft,13959.17168,RickerGOA.SST.Sum,4,2292.134831
2020,Raft,14857.76279,RickerGOA.SST.Win,4,2292.134831
2020,Raft,15744.29777,RickerNPGO.Ann,4,2292.134831
2020,Raft,17040.59036,RickerNPGO.Sum,4,2292.134831
2020,Raft,16770.14309,RickerNPGO.Win,4,2292.134831
2020,Raft,14953.91421,RickerPDO,4,2292.134831
2020,Raft,11195.04249,RickerPi,4,2292.134831
2020,Raft,3637.506123,RickerPink,4,2292.134831
2020,Raft,1208.592453,RickerSalmon_Total,4,2292.134831
2020,Raft,10207.70287,RickerSockeye,4,2292.134831
2020,Raft,1.92E+02,LLY,5,539.3258427
2020,Raft,2535.666442,R1C,5,539.3258427
2020,Raft,2379.605121,R2C,5,539.3258427
2020,Raft,6025.091979,RAC,5,539.3258427
2020,Raft,3511.623667,TSA,5,539.3258427
2020,Raft,1341.481584,RS1,5,539.3258427
2020,Raft,1534.588613,RS2,5,539.3258427
2020,Raft,13736.36608,RSC,5,539.3258427
2020,Raft,11418.64413,MRS,5,539.3258427
2020,Raft,5434.685138,RS4yr,5,539.3258427
2020,Raft,4855.544705,RS8yr,5,539.3258427
2020,Raft,11451.07371,LarkinBasic,5,539.3258427
2020,Raft,5096.54687,LarkinBasicCycAge,5,539.3258427
2020,Raft,9103.168115,PowerBasic,5,539.3258427
2020,Raft,4776.009301,PowerBasicCycAge,5,539.3258427
2020,Raft,8293.156413,PowerChum,5,539.3258427
2020,Raft,7030.33557,PowerPink,5,539.3258427
2020,Raft,6285.27989,PowerSalmon_Total,5,539.3258427
2020,Raft,6157.653305,PowerSockeye,5,539.3258427
2020,Raft,12128.54727,RickerBasic,5,539.3258427
2020,Raft,10138.0609,RickerChum,5,539.3258427
2020,Raft,1331.635871,RickerCyc,5,539.3258427
2020,Raft,13387.89353,RickerEi,5,539.3258427
2020,Raft,10663.8843,RickerFRDMean,5,539.3258427
2020,Raft,11613.77421,RickerFRDpeak,5,539.3258427
2020,Raft,11309.33581,RickerGOA.SST.Ann,5,539.3258427
2020,Raft,12823.37056,RickerGOA.SST.Sum,5,539.3258427
2020,Raft,11599.28262,RickerGOA.SST.Win,5,539.3258427
2020,Raft,10417.37442,RickerNPGO.Ann,5,539.3258427
2020,Raft,12968.23728,RickerNPGO.Sum,5,539.3258427
2020,Raft,12031.14746,RickerNPGO.Win,5,539.3258427
2020,Raft,9119.339291,RickerPDO,5,539.3258427
2020,Raft,6418.288999,RickerPi,5,539.3258427
2020,Raft,6844.017599,RickerPink,5,539.3258427
2020,Raft,1552.916946,RickerSalmon_Total,5,539.3258427
2020,Raft,10626.97059,RickerSockeye,5,539.3258427
2020,Raft,4.32E+02,sibling5,5,539.3258427
2019,Raft,13675,LLY,all,1671.587151
2019,Raft,23764,R1C,all,1671.587151
2019,Raft,19831.5,R2C,all,1671.587151
2019,Raft,20407.875,RAC,all,1671.587151
2019,Raft,30725.8254,TSA,all,1671.587151
2019,Raft,23525.46439,RS1,all,1671.587151
2019,Raft,24961.6147,RS2,all,1671.587151
2019,Raft,106714.7986,RSC,all,1671.587151
2019,Raft,102678.0623,MRS,all,1671.587151
2019,Raft,48899.4547,RS4yr,all,1671.587151
2019,Raft,49938.45399,RS8yr,all,1671.587151
2019,Raft,53385.96187,LarkinBasic,all,1671.587151
2019,Raft,57083.75578,LarkinBasicCycAge,all,1671.587151
2019,Raft,40160.64917,PowerBasic,all,1671.587151
2019,Raft,42332.26838,PowerBasicCycAge,all,1671.587151
2019,Raft,34169.8006,PowerChum,all,1671.587151
2019,Raft,30988.40827,PowerPink,all,1671.587151
2019,Raft,30697.30387,PowerSalmon_Total,all,1671.587151
2019,Raft,25488.17937,PowerSockeye,all,1671.587151
2019,Raft,52512.35145,RickerBasic,all,1671.587151
2019,Raft,48048.10107,RickerChum,all,1671.587151
2019,Raft,43621.50254,RickerCyc,all,1671.587151
2019,Raft,48566.10023,RickerEi,all,1671.587151
2019,Raft,50266.88019,RickerFRDMean,all,1671.587151
2019,Raft,50719.45732,RickerFRDpeak,all,1671.587151
2019,Raft,47579.82133,RickerGOA.SST.Ann,all,1671.587151
2019,Raft,47082.59242,RickerGOA.SST.Sum,all,1671.587151
2019,Raft,46112.04019,RickerGOA.SST.Win,all,1671.587151
2019,Raft,52135.2845,RickerNPGO.Ann,all,1671.587151
2019,Raft,50335.70215,RickerNPGO.Sum,all,1671.587151
2019,Raft,53630.21568,RickerNPGO.Win,all,1671.587151
2019,Raft,37300.62078,RickerPDO,all,1671.587151
2019,Raft,27539.62197,RickerPi,all,1671.587151
2019,Raft,36000.38045,RickerPink,all,1671.587151
2019,Raft,42713.6122,RickerSalmon_Total,all,1671.587151
2019,Raft,42220.40681,RickerSockeye,all,1671.587151
2019,Raft,8998.483323,LLY,4,737.6009483
2019,Raft,15637.29124,R1C,4,737.6009483
2019,Raft,13049.61038,R2C,4,737.6009483
2019,Raft,13428.87918,RAC,4,737.6009483
2019,Raft,20218.34204,TSA,4,737.6009483
2019,Raft,7689.721802,RS1,4,737.6009483
2019,Raft,8796.661584,RS2,4,737.6009483
2019,Raft,78740.42771,RSC,4,737.6009483
2019,Raft,65454.64188,MRS,4,737.6009483
2019,Raft,31153.03056,RS4yr,4,737.6009483
2019,Raft,27833.24677,RS8yr,4,737.6009483
2019,Raft,27688.81268,LarkinBasic,4,737.6009483
2019,Raft,24401.28944,LarkinBasicCycAge,4,737.6009483
2019,Raft,23601.11534,PowerBasic,4,737.6009483
2019,Raft,21322.54115,PowerBasicCycAge,4,737.6009483
2019,Raft,19792.03887,PowerChum,4,737.6009483
2019,Raft,15588.66942,PowerPink,4,737.6009483
2019,Raft,15795.20905,PowerSalmon_Total,4,737.6009483
2019,Raft,14300.55453,PowerSockeye,4,737.6009483
2019,Raft,28508.74558,RickerBasic,4,737.6009483
2019,Raft,27543.15248,RickerChum,4,737.6009483
2019,Raft,10427.45038,RickerCyc,4,737.6009483
2019,Raft,30705.18534,RickerEi,4,737.6009483
2019,Raft,26378.85643,RickerFRDMean,4,737.6009483
2019,Raft,29802.77557,RickerFRDpeak,4,737.6009483
2019,Raft,28556.28782,RickerGOA.SST.Ann,4,737.6009483
2019,Raft,27941.55687,RickerGOA.SST.Sum,4,737.6009483
2019,Raft,29153.20412,RickerGOA.SST.Win,4,737.6009483
2019,Raft,29005.41241,RickerNPGO.Ann,4,737.6009483
2019,Raft,25994.21881,RickerNPGO.Sum,4,737.6009483
2019,Raft,29879.04144,RickerNPGO.Win,4,737.6009483
2019,Raft,22300.61059,RickerPDO,4,737.6009483
2019,Raft,16496.61802,RickerPi,4,737.6009483
2019,Raft,16710.07988,RickerPink,4,737.6009483
2019,Raft,22974.10479,RickerSalmon_Total,4,737.6009483
2019,Raft,22612.05279,RickerSockeye,4,737.6009483
2019,Raft,4676.516677,LLY,5,933.9862031
2019,Raft,8126.708762,R1C,5,933.9862031
2019,Raft,6781.889615,R2C,5,933.9862031
2019,Raft,6978.995816,RAC,5,933.9862031
2019,Raft,10507.48336,TSA,5,933.9862031
2019,Raft,15835.74258,RS1,5,933.9862031
2019,Raft,16164.95311,RS2,5,933.9862031
2019,Raft,27974.37092,RSC,5,933.9862031
2019,Raft,37223.42041,MRS,5,933.9862031
2019,Raft,17746.42414,RS4yr,5,933.9862031
2019,Raft,22105.20721,RS8yr,5,933.9862031
2019,Raft,14570.18865,LarkinBasic,5,933.9862031
2019,Raft,21071.47712,LarkinBasicCycAge,5,933.9862031
2019,Raft,9546.515791,PowerBasic,5,933.9862031
2019,Raft,13974.68475,PowerBasicCycAge,5,933.9862031
2019,Raft,7955.086933,PowerChum,5,933.9862031
2019,Raft,7994.469573,PowerPink,5,933.9862031
2019,Raft,7437.518738,PowerSalmon_Total,5,933.9862031
2019,Raft,6063.574284,PowerSockeye,5,933.9862031
2019,Raft,11829.54555,RickerBasic,5,933.9862031
2019,Raft,9368.366273,RickerChum,5,933.9862031
2019,Raft,21221.17182,RickerCyc,5,933.9862031
2019,Raft,8590.848652,RickerEi,5,933.9862031
2019,Raft,11331.59801,RickerFRDMean,5,933.9862031
2019,Raft,9521.695722,RickerFRDpeak,5,933.9862031
2019,Raft,9708.402909,RickerGOA.SST.Ann,5,933.9862031
2019,Raft,9148.324066,RickerGOA.SST.Sum,5,933.9862031
2019,Raft,9459.056969,RickerGOA.SST.Win,5,933.9862031
2019,Raft,12546.28287,RickerNPGO.Ann,5,933.9862031
2019,Raft,12485.49996,RickerNPGO.Sum,5,933.9862031
2019,Raft,11853.76459,RickerNPGO.Win,5,933.9862031
2019,Raft,7074.602329,RickerPDO,5,933.9862031
2019,Raft,5501.234193,RickerPi,5,933.9862031
2019,Raft,8670.624033,RickerPink,5,933.9862031
2019,Raft,10940.24383,RickerSalmon_Total,5,933.9862031
2019,Raft,9292.949078,RickerSockeye,5,933.9862031
2019,Raft,4309.088768,sibling5,5,933.9862031
2018,Raft,7067,LLY,all,13675.35742
2018,Raft,52681,R1C,all,13675.35742
2018,Raft,31159,R2C,all,13675.35742
2018,Raft,23476.75,RAC,all,13675.35742
2018,Raft,30838.1129,TSA,all,13675.35742
2018,Raft,33269.87454,RS1,all,13675.35742
2018,Raft,41658.00761,RS2,all,13675.35742
2018,Raft,87514.31523,RSC,all,13675.35742
2018,Raft,107659.4859,MRS,all,13675.35742
2018,Raft,51305.90186,RS4yr,all,13675.35742
2018,Raft,63599.3817,RS8yr,all,13675.35742
2018,Raft,62329.70674,LarkinBasic,all,13675.35742
2018,Raft,62383.78808,LarkinBasicCycAge,all,13675.35742
2018,Raft,46672.10529,PowerBasic,all,13675.35742
2018,Raft,44774.11747,PowerBasicCycAge,all,13675.35742
2018,Raft,37642.04022,PowerChum,all,13675.35742
2018,Raft,38834.87416,PowerPink,all,13675.35742
2018,Raft,37218.36395,PowerSalmon_Total,all,13675.35742
2018,Raft,30680.53843,PowerSockeye,all,13675.35742
2018,Raft,56948.45103,RickerBasic,all,13675.35742
2018,Raft,48532.14363,RickerChum,all,13675.35742
2018,Raft,53309.02708,RickerCyc,all,13675.35742
2018,Raft,33852.57052,RickerEi,all,13675.35742
2018,Raft,55305.99006,RickerFRDMean,all,13675.35742
2018,Raft,50109.97082,RickerFRDpeak,all,13675.35742
2018,Raft,39882.11515,RickerGOA.SST.Ann,all,13675.35742
2018,Raft,45825.93335,RickerGOA.SST.Sum,all,13675.35742
2018,Raft,47783.69272,RickerGOA.SST.Win,all,13675.35742
2018,Raft,58121.65359,RickerNPGO.Ann,all,13675.35742
2018,Raft,63082.95607,RickerNPGO.Sum,all,13675.35742
2018,Raft,57268.04161,RickerNPGO.Win,all,13675.35742
2018,Raft,36905.87825,RickerPDO,all,13675.35742
2018,Raft,33595.19109,RickerPi,all,13675.35742
2018,Raft,43231.05845,RickerPink,all,13675.35742
2018,Raft,39917.57809,RickerSalmon_Total,all,13675.35742
2018,Raft,51723.95262,RickerSockeye,all,13675.35742
2018,Raft,4850.439606,LLY,4,11136.4725
2018,Raft,36157.63533,R1C,4,11136.4725
2018,Raft,21385.99797,R2C,4,11136.4725
2018,Raft,16113.28117,RAC,4,11136.4725
2018,Raft,21165.75693,TSA,4,11136.4725
2018,Raft,31782.59042,RS1,4,11136.4725
2018,Raft,32443.32125,RS2,4,11136.4725
2018,Raft,56145.01299,RSC,4,11136.4725
2018,Raft,74708.00429,MRS,4,11136.4725
2018,Raft,35617.35907,RS4yr,4,11136.4725
2018,Raft,44365.50691,RS8yr,4,11136.4725
2018,Raft,37274.41013,LarkinBasic,4,11136.4725
2018,Raft,29312.98073,LarkinBasicCycAge,4,11136.4725
2018,Raft,25572.19777,PowerBasic,4,11136.4725
2018,Raft,20516.47417,PowerBasicCycAge,4,11136.4725
2018,Raft,22822.90146,PowerChum,4,11136.4725
2018,Raft,23848.45788,PowerPink,4,11136.4725
2018,Raft,23036.74882,PowerSalmon_Total,4,11136.4725
2018,Raft,18306.93634,PowerSockeye,4,11136.4725
2018,Raft,32792.98811,RickerBasic,4,11136.4725
2018,Raft,27734.74482,RickerChum,4,11136.4725
2018,Raft,28152.46501,RickerCyc,4,11136.4725
2018,Raft,20886.04626,RickerEi,4,11136.4725
2018,Raft,31908.42056,RickerFRDMean,4,11136.4725
2018,Raft,27336.21814,RickerFRDpeak,4,11136.4725
2018,Raft,24076.39645,RickerGOA.SST.Ann,4,11136.4725
2018,Raft,26551.79949,RickerGOA.SST.Sum,4,11136.4725
2018,Raft,27944.45646,RickerGOA.SST.Win,4,11136.4725
2018,Raft,34083.49292,RickerNPGO.Ann,4,11136.4725
2018,Raft,35344.78271,RickerNPGO.Sum,4,11136.4725
2018,Raft,32832.05074,RickerNPGO.Win,4,11136.4725
2018,Raft,22082.30679,RickerPDO,4,11136.4725
2018,Raft,18377.74767,RickerPi,4,11136.4725
2018,Raft,24954.64213,RickerPink,4,11136.4725
2018,Raft,23261.51284,RickerSalmon_Total,4,11136.4725
2018,Raft,30242.37788,RickerSockeye,4,11136.4725
2018,Raft,2216.560394,LLY,5,2538.884921
2018,Raft,16523.36467,R1C,5,2538.884921
2018,Raft,9773.002026,R2C,5,2538.884921
2018,Raft,7363.468832,RAC,5,2538.884921
2018,Raft,9672.355977,TSA,5,2538.884921
2018,Raft,1487.284122,RS1,5,2538.884921
2018,Raft,9214.686357,RS2,5,2538.884921
2018,Raft,31369.30224,RSC,5,2538.884921
2018,Raft,32951.48157,MRS,5,2538.884921
2018,Raft,15688.54279,RS4yr,5,2538.884921
2018,Raft,19233.87479,RS8yr,5,2538.884921
2018,Raft,13474.54445,LarkinBasic,5,2538.884921
2018,Raft,20388.90753,LarkinBasicCycAge,5,2538.884921
2018,Raft,11813.57788,PowerBasic,5,2538.884921
2018,Raft,14711.42659,PowerBasicCycAge,5,2538.884921
2018,Raft,9340.872369,PowerChum,5,2538.884921
2018,Raft,8571.649006,PowerPink,5,2538.884921
2018,Raft,7741.367277,PowerSalmon_Total,5,2538.884921
2018,Raft,7443.912709,PowerSockeye,5,2538.884921
2018,Raft,14334.83604,RickerBasic,5,2538.884921
2018,Raft,11988.63461,RickerChum,5,2538.884921
2018,Raft,13334.87273,RickerCyc,5,2538.884921
2018,Raft,7726.307132,RickerEi,5,2538.884921
2018,Raft,12825.77009,RickerFRDMean,5,2538.884921
2018,Raft,13462.91938,RickerFRDpeak,5,2538.884921
2018,Raft,9299.12307,RickerGOA.SST.Ann,5,2538.884921
2018,Raft,11002.14574,RickerGOA.SST.Sum,5,2538.884921
2018,Raft,9846.13142,RickerGOA.SST.Win,5,2538.884921
2018,Raft,15053.80701,RickerNPGO.Ann,5,2538.884921
2018,Raft,14777.02674,RickerNPGO.Sum,5,2538.884921
2018,Raft,15023.65948,RickerNPGO.Win,5,2538.884921
2018,Raft,8131.086745,RickerPDO,5,2538.884921
2018,Raft,8406.622526,RickerPi,5,2538.884921
2018,Raft,7654.091269,RickerPink,5,2538.884921
2018,Raft,7338.813302,RickerSalmon_Total,5,2538.884921
2018,Raft,11942.29127,RickerSockeye,5,2538.884921
2018,Raft,2065.542668,sibling5,5,2538.884921
2017,Raft,22089,LLY,all,7066.910785
2017,Raft,23788,R1C,all,7066.910785
2017,Raft,19539,R2C,all,7066.910785
2017,Raft,25992.375,RAC,all,7066.910785
2017,Raft,30480.03279,TSA,all,7066.910785
2017,Raft,11412.04712,RS1,all,7066.910785
2017,Raft,25105.47463,RS2,all,7066.910785
2017,Raft,74183.0609,RSC,all,7066.910785
2017,Raft,77524.23588,MRS,all,7066.910785
2017,Raft,37610.62994,RS4yr,all,7066.910785
2017,Raft,46649.40313,RS8yr,all,7066.910785
2017,Raft,43719.57174,LarkinBasic,all,7066.910785
2017,Raft,46652.38481,LarkinBasicCycAge,all,7066.910785
2017,Raft,34174.1832,PowerBasic,all,7066.910785
2017,Raft,34655.36554,PowerBasicCycAge,all,7066.910785
2017,Raft,28686.48886,PowerChum,all,7066.910785
2017,Raft,28327.34322,PowerPink,all,7066.910785
2017,Raft,27256.78651,PowerSalmon_Total,all,7066.910785
2017,Raft,24297.48274,PowerSockeye,all,7066.910785
2017,Raft,40454.0699,RickerBasic,all,7066.910785
2017,Raft,31704.91789,RickerChum,all,7066.910785
2017,Raft,34391.52936,RickerCyc,all,7066.910785
2017,Raft,27786.29477,RickerEi,all,7066.910785
2017,Raft,42526.19098,RickerFRDMean,all,7066.910785
2017,Raft,40583.02267,RickerFRDpeak,all,7066.910785
2017,Raft,31308.57401,RickerGOA.SST.Ann,all,7066.910785
2017,Raft,37320.02923,RickerGOA.SST.Sum,all,7066.910785
2017,Raft,35219.33328,RickerGOA.SST.Win,all,7066.910785
2017,Raft,47802.86489,RickerNPGO.Ann,all,7066.910785
2017,Raft,50813.31126,RickerNPGO.Sum,all,7066.910785
2017,Raft,44608.39575,RickerNPGO.Win,all,7066.910785
2017,Raft,29719.1238,RickerPDO,all,7066.910785
2017,Raft,29379.86221,RickerPi,all,7066.910785
2017,Raft,18379.28595,RickerPink,all,7066.910785
2017,Raft,13015.44979,RickerSalmon_Total,all,7066.910785
2017,Raft,35379.61212,RickerSockeye,all,7066.910785
2017,Raft,14920.09756,LLY,4,2784.841962
2017,Raft,16067.69346,R1C,4,2784.841962
2017,Raft,13197.69054,R2C,4,2784.841962
2017,Raft,17556.64678,RAC,4,2784.841962
2017,Raft,20587.852,TSA,4,2784.841962
2017,Raft,3202.912479,RS1,4,2784.841962
2017,Raft,19844.11283,RS2,4,2784.841962
2017,Raft,67554.76519,RSC,4,2784.841962
2017,Raft,70962.03745,MRS,4,2784.841962
2017,Raft,33785.76343,RS4yr,4,2784.841962
2017,Raft,41420.74583,RS8yr,4,2784.841962
2017,Raft,35201.05729,LarkinBasic,4,2784.841962
2017,Raft,37990.90483,LarkinBasicCycAge,4,2784.841962
2017,Raft,27341.81079,PowerBasic,4,2784.841962
2017,Raft,27599.06316,PowerBasicCycAge,4,2784.841962
2017,Raft,22869.44953,PowerChum,4,2784.841962
2017,Raft,21340.58827,PowerPink,4,2784.841962
2017,Raft,20565.7504,PowerSalmon_Total,4,2784.841962
2017,Raft,17879.01035,PowerSockeye,4,2784.841962
2017,Raft,32532.13094,RickerBasic,4,2784.841962
2017,Raft,26513.32034,RickerChum,4,2784.841962
2017,Raft,27756.46668,RickerCyc,4,2784.841962
2017,Raft,20617.88212,RickerEi,4,2784.841962
2017,Raft,34226.81845,RickerFRDMean,4,2784.841962
2017,Raft,31052.14701,RickerFRDpeak,4,2784.841962
2017,Raft,25283.09379,RickerGOA.SST.Ann,4,2784.841962
2017,Raft,29950.34105,RickerGOA.SST.Sum,4,2784.841962
2017,Raft,27454.01419,RickerGOA.SST.Win,4,2784.841962
2017,Raft,40938.2519,RickerNPGO.Ann,4,2784.841962
2017,Raft,42216.31873,RickerNPGO.Sum,4,2784.841962
2017,Raft,35425.06434,RickerNPGO.Win,4,2784.841962
2017,Raft,22742.54214,RickerPDO,4,2784.841962
2017,Raft,22519.52343,RickerPi,4,2784.841962
2017,Raft,12817.30477,RickerPink,4,2784.841962
2017,Raft,8447.092989,RickerSalmon_Total,4,2784.841962
2017,Raft,29679.8866,RickerSockeye,4,2784.841962
2017,Raft,7168.90244,LLY,5,4282.068823
2017,Raft,7720.306543,R1C,5,4282.068823
2017,Raft,6341.309465,R2C,5,4282.068823
2017,Raft,8435.728215,RAC,5,4282.068823
2017,Raft,9892.180787,TSA,5,4282.068823
2017,Raft,8209.134645,RS1,5,4282.068823
2017,Raft,5261.361798,RS2,5,4282.068823
2017,Raft,6628.295716,RSC,5,4282.068823
2017,Raft,6562.198433,MRS,5,4282.068823
2017,Raft,3824.866512,RS4yr,5,4282.068823
